trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
study_table/case47,134,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],134,0
study_table/case47,135,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],135,0
study_table/case47,136,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],136,0
study_table/case47,137,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],137,0
study_table/case47,138,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],138,0
study_table/case47,139,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],139,0
study_table/case47,140,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],140,0
study_table/case47,141,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],141,0
study_table/case47,142,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],142,0
study_table/case47,143,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],143,0
study_table/case47,144,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],144,0
study_table/case47,145,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],145,0
study_table/case47,146,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],146,0
study_table/case47,147,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],147,0
study_table/case47,148,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],148,0
study_table/case47,149,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],149,0
study_table/case47,150,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],150,0
study_table/case47,151,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],151,0
study_table/case47,152,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],152,0
study_table/case47,153,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],153,0
study_table/case47,154,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],154,0
study_table/case47,155,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],155,0
study_table/case47,156,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],156,0
study_table/case47,157,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],157,0
study_table/case47,158,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],158,0
study_table/case47,159,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],159,0
study_table/case47,160,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],160,0
study_table/case47,161,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],161,0
study_table/case47,162,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],162,0
study_table/case47,163,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],163,0
study_table/case47,164,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],164,0
study_table/case47,165,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],165,0
study_table/case47,166,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],166,0
study_table/case47,167,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],167,0
study_table/case47,168,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],168,0
study_table/case47,169,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],169,0
study_table/case47,170,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],170,0
study_table/case47,171,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],171,0
study_table/case47,172,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],172,0
study_table/case47,173,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],173,0
study_table/case47,174,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],174,0
study_table/case47,175,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],175,0
study_table/case47,176,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],176,0
study_table/case47,177,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],177,0
study_table/case47,178,study_table/case47,0,Pick up the cream cheese from the study table,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pick up the cream cheese from the study table,[HOLD],178,0
study_table/case47,179,study_table/case47,1,Pour the cream cheese to the plate,1,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,Pour the cream cheese to the plate,0,1
study_table/case47,180,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],1,1
study_table/case47,181,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],2,1
study_table/case47,182,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],3,1
study_table/case47,183,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],4,1
study_table/case47,184,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],5,1
study_table/case47,185,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],6,1
study_table/case47,186,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],7,1
study_table/case47,187,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],8,1
study_table/case47,188,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],9,1
study_table/case47,189,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],10,1
study_table/case47,190,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],11,1
study_table/case47,191,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],12,1
study_table/case47,192,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],13,1
study_table/case47,193,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],14,1
study_table/case47,194,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],15,1
study_table/case47,195,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],16,1
study_table/case47,196,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],17,1
study_table/case47,197,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],18,1
study_table/case47,198,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],19,1
study_table/case47,199,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],20,1
study_table/case47,200,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],21,1
study_table/case47,201,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],22,1
study_table/case47,202,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],23,1
study_table/case47,203,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],24,1
study_table/case47,204,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],25,1
study_table/case47,205,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],26,1
study_table/case47,206,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],27,1
study_table/case47,207,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],28,1
study_table/case47,208,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],29,1
study_table/case47,209,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],30,1
study_table/case47,210,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],31,1
study_table/case47,211,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],32,1
study_table/case47,212,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],33,1
study_table/case47,213,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],34,1
study_table/case47,214,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],35,1
study_table/case47,215,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],36,1
study_table/case47,216,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],37,1
study_table/case47,217,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],38,1
study_table/case47,218,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],39,1
study_table/case47,219,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],40,1
study_table/case47,220,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],41,1
study_table/case47,221,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],42,1
study_table/case47,222,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],43,1
study_table/case47,223,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],44,1
study_table/case47,224,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],45,1
study_table/case47,225,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],46,1
study_table/case47,226,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],47,1
study_table/case47,227,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],48,1
study_table/case47,228,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],49,1
study_table/case47,229,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],50,1
study_table/case47,230,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],51,1
study_table/case47,231,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],52,1
study_table/case47,232,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],53,1
study_table/case47,233,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],54,1
study_table/case47,234,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],55,1
study_table/case47,235,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],56,1
study_table/case47,236,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],57,1
study_table/case47,237,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],58,1
study_table/case47,238,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],59,1
study_table/case47,239,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],60,1
study_table/case47,240,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],61,1
study_table/case47,241,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],62,1
study_table/case47,242,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],63,1
study_table/case47,243,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],64,1
study_table/case47,244,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],65,1
study_table/case47,245,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],66,1
study_table/case47,246,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],67,1
study_table/case47,247,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],68,1
study_table/case47,248,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],69,1
study_table/case47,249,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],70,1
study_table/case47,250,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],71,1
study_table/case47,251,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],72,1
study_table/case47,252,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],73,1
study_table/case47,253,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],74,1
study_table/case47,254,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],75,1
study_table/case47,255,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],76,1
study_table/case47,256,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],77,1
study_table/case47,257,study_table/case47,1,Pour the cream cheese to the plate,0,"The task involves preparing a serving of cream cheese by picking it up from the study table, carrying it, and placing it onto a plate.",Pour the cream cheese to the plate,[HOLD],78,1
